date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division
2021-01-22,New Mexico,usa,162045.0,248300.0,2096891.5736978296,Mountain
2021-01-23,New Mexico,usa,184698.0,257075.0,2096891.5736978296,Mountain
2021-01-24,New Mexico,usa,200141.0,257075.0,2096891.5736978296,Mountain
2021-01-25,New Mexico,usa,204670.0,257075.0,2096891.5736978296,Mountain
2021-01-26,New Mexico,usa,210136.0,270725.0,2096891.5736978296,Mountain
2021-01-27,New Mexico,usa,217075.0,303625.0,2096891.5736978296,Mountain
2021-01-28,New Mexico,usa,224692.0,314750.0,2096891.5736978296,Mountain
2021-01-29,New Mexico,usa,238755.0,317800.0,2096891.5736978296,Mountain
2021-01-30,New Mexico,usa,248321.0,317900.0,2096891.5736978296,Mountain
2021-01-31,New Mexico,usa,264147.0,317900.0,2096891.5736978296,Mountain
2021-02-01,New Mexico,usa,275224.0,317900.0,2096891.5736978296,Mountain
2021-02-02,New Mexico,usa,277617.0,351050.0,2096891.5736978296,Mountain
2021-02-03,New Mexico,usa,284830.0,356150.0,2096891.5736978296,Mountain
2021-02-04,New Mexico,usa,294566.0,364775.0,2096891.5736978296,Mountain
2021-02-05,New Mexico,usa,306945.0,364875.0,2096891.5736978296,Mountain
2021-02-06,New Mexico,usa,322611.0,364875.0,2096891.5736978296,Mountain
2021-02-07,New Mexico,usa,331793.0,364875.0,2096891.5736978296,Mountain
2021-02-08,New Mexico,usa,342786.0,364875.0,2096891.5736978296,Mountain
2021-02-09,New Mexico,usa,346064.0,405500.0,2096891.5736978296,Mountain
2021-02-10,New Mexico,usa,354627.0,411350.0,2096891.5736978296,Mountain
2021-02-11,New Mexico,usa,369864.0,428675.0,2096891.5736978296,Mountain
2021-02-12,New Mexico,usa,388806.0,429950.0,2096891.5736978296,Mountain
2021-02-13,New Mexico,usa,399911.0,429950.0,2096891.5736978296,Mountain
2021-02-14,New Mexico,usa,419882.0,429950.0,2096891.5736978296,Mountain
2021-02-15,New Mexico,usa,,,2096891.5736978296,Mountain
2021-02-16,New Mexico,usa,443359.0,448500.0,2096891.5736978296,Mountain
2021-02-17,New Mexico,usa,447379.0,454350.0,2096891.5736978296,Mountain
2021-02-18,New Mexico,usa,456034.0,454450.0,2096891.5736978296,Mountain
2021-02-19,New Mexico,usa,562580.0,599575.0,2096891.5736978296,Mountain
2021-02-20,New Mexico,usa,578916.0,605885.0,2096891.5736978296,Mountain
2021-02-21,New Mexico,usa,595951.0,605885.0,2096891.5736978296,Mountain
2021-02-22,New Mexico,usa,604732.0,605885.0,2096891.5736978296,Mountain
2021-02-23,New Mexico,usa,612496.0,660415.0,2096891.5736978296,Mountain
2021-02-24,New Mexico,usa,618666.0,680475.0,2096891.5736978296,Mountain
2021-02-25,New Mexico,usa,634845.0,705015.0,2096891.5736978296,Mountain
2021-02-26,New Mexico,usa,657118.0,736165.0,2096891.5736978296,Mountain
2021-02-27,New Mexico,usa,678087.0,738705.0,2096891.5736978296,Mountain
2021-02-28,New Mexico,usa,705538.0,738705.0,2096891.5736978296,Mountain
2021-03-01,New Mexico,usa,711612.0,738705.0,2096891.5736978296,Mountain
2021-03-02,New Mexico,usa,721489.0,800425.0,2096891.5736978296,Mountain
2021-03-03,New Mexico,usa,735930.0,821845.0,2096891.5736978296,Mountain
2021-03-04,New Mexico,usa,743904.0,862495.0,2096891.5736978296,Mountain
2021-03-05,New Mexico,usa,765965.0,894645.0,2096891.5736978296,Mountain
2021-03-06,New Mexico,usa,801111.0,901345.0,2096891.5736978296,Mountain
2021-03-07,New Mexico,usa,814029.0,901345.0,2096891.5736978296,Mountain
2021-03-08,New Mexico,usa,833881.0,901345.0,2096891.5736978296,Mountain
2021-03-09,New Mexico,usa,839018.0,972065.0,2096891.5736978296,Mountain
2021-03-10,New Mexico,usa,840633.0,988615.0,2096891.5736978296,Mountain
2021-03-11,New Mexico,usa,867690.0,997385.0,2096891.5736978296,Mountain
2021-03-12,New Mexico,usa,895586.0,1024955.0,2096891.5736978296,Mountain
2021-03-13,New Mexico,usa,913253.0,1035005.0,2096891.5736978296,Mountain
2021-03-14,New Mexico,usa,942171.0,1035005.0,2096891.5736978296,Mountain
2021-03-15,New Mexico,usa,952566.0,1035005.0,2096891.5736978296,Mountain
2021-03-16,New Mexico,usa,970496.0,1107735.0,2096891.5736978296,Mountain
2021-03-17,New Mexico,usa,983709.0,1131335.0,2096891.5736978296,Mountain
2021-03-18,New Mexico,usa,1004050.0,1136375.0,2096891.5736978296,Mountain
2021-03-19,New Mexico,usa,1031202.0,1176105.0,2096891.5736978296,Mountain
2021-03-20,New Mexico,usa,1060171.0,1183825.0,2096891.5736978296,Mountain
2021-03-21,New Mexico,usa,1085158.0,1183825.0,2096891.5736978296,Mountain
2021-03-22,New Mexico,usa,1098197.0,1183825.0,2096891.5736978296,Mountain
2021-03-23,New Mexico,usa,1101603.0,1253435.0,2096891.5736978296,Mountain
2021-03-24,New Mexico,usa,1111612.0,1268025.0,2096891.5736978296,Mountain
2021-03-25,New Mexico,usa,1135178.0,1297585.0,2096891.5736978296,Mountain
2021-03-26,New Mexico,usa,1162064.0,1327385.0,2096891.5736978296,Mountain
2021-03-27,New Mexico,usa,1191220.0,1337435.0,2096891.5736978296,Mountain
2021-03-28,New Mexico,usa,1224826.0,1337435.0,2096891.5736978296,Mountain
2021-03-29,New Mexico,usa,1239316.0,1337435.0,2096891.5736978296,Mountain
2021-03-30,New Mexico,usa,1242292.0,1428785.0,2096891.5736978296,Mountain
2021-03-31,New Mexico,usa,1258002.0,1442775.0,2096891.5736978296,Mountain
2021-04-01,New Mexico,usa,1281047.0,1486525.0,2096891.5736978296,Mountain
2021-04-02,New Mexico,usa,1312410.0,1506255.0,2096891.5736978296,Mountain
2021-04-03,New Mexico,usa,1342108.0,1514445.0,2096891.5736978296,Mountain
2021-04-04,New Mexico,usa,1365434.0,1514445.0,2096891.5736978296,Mountain
2021-04-05,New Mexico,usa,1374022.0,1514445.0,2096891.5736978296,Mountain
2021-04-06,New Mexico,usa,1377054.0,1606235.0,2096891.5736978296,Mountain
2021-04-07,New Mexico,usa,1384192.0,1619115.0,2096891.5736978296,Mountain
2021-04-08,New Mexico,usa,1417243.0,1658365.0,2096891.5736978296,Mountain
2021-04-09,New Mexico,usa,1448347.0,1679965.0,2096891.5736978296,Mountain
2021-04-10,New Mexico,usa,1477908.0,1710565.0,2096891.5736978296,Mountain
2021-04-11,New Mexico,usa,1502885.0,1710565.0,2096891.5736978296,Mountain
2021-04-12,New Mexico,usa,1514221.0,1710565.0,2096891.5736978296,Mountain
2021-04-13,New Mexico,usa,1517182.0,1771705.0,2096891.5736978296,Mountain
2021-04-14,New Mexico,usa,1530389.0,1791315.0,2096891.5736978296,Mountain
2021-01-12,New York State,usa,579532.0,1622100.0,19453859.92387243,Middle Atlantic
2021-01-13,New York State,usa,632473.0,1796850.0,19453859.92387243,Middle Atlantic
2021-01-14,New York State,usa,688576.0,1872625.0,19453859.92387243,Middle Atlantic
2021-01-15,New York State,usa,757466.0,1884325.0,19453859.92387243,Middle Atlantic
2021-01-16,New York State,usa,,,19453859.92387243,Middle Atlantic
2021-01-17,New York State,usa,,,19453859.92387243,Middle Atlantic
2021-01-18,New York State,usa,,,19453859.92387243,Middle Atlantic
2021-01-19,New York State,usa,1000319.0,1884325.0,19453859.92387243,Middle Atlantic
2021-01-20,New York State,usa,1046490.0,2057875.0,19453859.92387243,Middle Atlantic
2021-01-21,New York State,usa,1116441.0,2213975.0,19453859.92387243,Middle Atlantic
2021-01-22,New York State,usa,1203994.0,2367075.0,19453859.92387243,Middle Atlantic
2021-01-23,New York State,usa,1282515.0,2395950.0,19453859.92387243,Middle Atlantic
2021-01-24,New York State,usa,1365404.0,2395950.0,19453859.92387243,Middle Atlantic
2021-01-25,New York State,usa,1418313.0,2395950.0,19453859.92387243,Middle Atlantic
2021-01-26,New York State,usa,1453972.0,2401900.0,19453859.92387243,Middle Atlantic
2021-01-27,New York State,usa,1518697.0,2744450.0,19453859.92387243,Middle Atlantic
2021-01-28,New York State,usa,1630504.0,2812625.0,19453859.92387243,Middle Atlantic
2021-01-29,New York State,usa,1703218.0,2823575.0,19453859.92387243,Middle Atlantic
2021-01-30,New York State,usa,1791935.0,2932775.0,19453859.92387243,Middle Atlantic
2021-01-31,New York State,usa,1875462.0,2932775.0,19453859.92387243,Middle Atlantic
2021-02-01,New York State,usa,1927665.0,2932775.0,19453859.92387243,Middle Atlantic
2021-02-02,New York State,usa,1966446.0,2987075.0,19453859.92387243,Middle Atlantic
2021-02-03,New York State,usa,2003170.0,3241250.0,19453859.92387243,Middle Atlantic
2021-02-04,New York State,usa,2060301.0,3377325.0,19453859.92387243,Middle Atlantic
2021-02-05,New York State,usa,2132305.0,3378300.0,19453859.92387243,Middle Atlantic
2021-02-06,New York State,usa,2225316.0,3378300.0,19453859.92387243,Middle Atlantic
2021-02-07,New York State,usa,2336867.0,3378300.0,19453859.92387243,Middle Atlantic
2021-02-08,New York State,usa,2418074.0,3378300.0,19453859.92387243,Middle Atlantic
2021-02-09,New York State,usa,2441693.0,3428000.0,19453859.92387243,Middle Atlantic
2021-02-10,New York State,usa,2535824.0,3731300.0,19453859.92387243,Middle Atlantic
2021-02-11,New York State,usa,2620734.0,3843300.0,19453859.92387243,Middle Atlantic
2021-02-12,New York State,usa,2712546.0,3870175.0,19453859.92387243,Middle Atlantic
2021-02-13,New York State,usa,2821335.0,3941225.0,19453859.92387243,Middle Atlantic
2021-02-14,New York State,usa,2925186.0,3969050.0,19453859.92387243,Middle Atlantic
2021-02-15,New York State,usa,,,19453859.92387243,Middle Atlantic
2021-02-16,New York State,usa,3110432.0,3993825.0,19453859.92387243,Middle Atlantic
2021-02-17,New York State,usa,3178252.0,4018450.0,19453859.92387243,Middle Atlantic
2021-02-18,New York State,usa,3253874.0,4022525.0,19453859.92387243,Middle Atlantic
2021-02-19,New York State,usa,3447521.0,4165325.0,19453859.92387243,Middle Atlantic
2021-02-20,New York State,usa,3535997.0,4165325.0,19453859.92387243,Middle Atlantic
2021-02-21,New York State,usa,3621973.0,4171175.0,19453859.92387243,Middle Atlantic
2021-02-22,New York State,usa,3711664.0,4171175.0,19453859.92387243,Middle Atlantic
2021-02-23,New York State,usa,3772702.0,4836200.0,19453859.92387243,Middle Atlantic
2021-02-24,New York State,usa,3821059.0,5349415.0,19453859.92387243,Middle Atlantic
2021-02-25,New York State,usa,3879303.0,5514665.0,19453859.92387243,Middle Atlantic
2021-02-26,New York State,usa,3955191.0,5627205.0,19453859.92387243,Middle Atlantic
2021-02-27,New York State,usa,4060431.0,5757205.0,19453859.92387243,Middle Atlantic
2021-02-28,New York State,usa,4225250.0,5757205.0,19453859.92387243,Middle Atlantic
2021-03-01,New York State,usa,4355544.0,5757205.0,19453859.92387243,Middle Atlantic
2021-03-02,New York State,usa,4495821.0,5987175.0,19453859.92387243,Middle Atlantic
2021-03-03,New York State,usa,4607571.0,6443525.0,19453859.92387243,Middle Atlantic
2021-03-04,New York State,usa,4730809.0,6565865.0,19453859.92387243,Middle Atlantic
2021-03-05,New York State,usa,4864621.0,6849315.0,19453859.92387243,Middle Atlantic
2021-03-06,New York State,usa,5042187.0,7010045.0,19453859.92387243,Middle Atlantic
2021-03-07,New York State,usa,5237597.0,7010045.0,19453859.92387243,Middle Atlantic
2021-03-08,New York State,usa,5416301.0,7010045.0,19453859.92387243,Middle Atlantic
2021-03-09,New York State,usa,5525344.0,7147625.0,19453859.92387243,Middle Atlantic
2021-03-10,New York State,usa,5691711.0,7698785.0,19453859.92387243,Middle Atlantic
2021-03-11,New York State,usa,5840907.0,7894985.0,19453859.92387243,Middle Atlantic
2021-03-12,New York State,usa,5999720.0,8007325.0,19453859.92387243,Middle Atlantic
2021-03-13,New York State,usa,6295058.0,8237955.0,19453859.92387243,Middle Atlantic
2021-03-14,New York State,usa,6295058.0,8237955.0,19453859.92387243,Middle Atlantic
2021-03-15,New York State,usa,6443462.0,8237955.0,19453859.92387243,Middle Atlantic
2021-03-16,New York State,usa,6571852.0,8618515.0,19453859.92387243,Middle Atlantic
2021-03-17,New York State,usa,6700442.0,8921845.0,19453859.92387243,Middle Atlantic
2021-03-18,New York State,usa,6853499.0,9246035.0,19453859.92387243,Middle Atlantic
2021-03-19,New York State,usa,7004762.0,9345475.0,19453859.92387243,Middle Atlantic
2021-03-20,New York State,usa,7185757.0,9586045.0,19453859.92387243,Middle Atlantic
2021-03-21,New York State,usa,7371644.0,9586045.0,19453859.92387243,Middle Atlantic
2021-03-22,New York State,usa,7522949.0,9586045.0,19453859.92387243,Middle Atlantic
2021-03-23,New York State,usa,7695283.0,9982845.0,19453859.92387243,Middle Atlantic
2021-03-24,New York State,usa,7836940.0,10217925.0,19453859.92387243,Middle Atlantic
2021-03-25,New York State,usa,7986362.0,10599425.0,19453859.92387243,Middle Atlantic
2021-03-26,New York State,usa,8194278.0,10822735.0,19453859.92387243,Middle Atlantic
2021-03-27,New York State,usa,8435639.0,11109835.0,19453859.92387243,Middle Atlantic
2021-03-28,New York State,usa,8654504.0,11109835.0,19453859.92387243,Middle Atlantic
2021-03-29,New York State,usa,8862843.0,11109835.0,19453859.92387243,Middle Atlantic
2021-03-30,New York State,usa,9023541.0,11600475.0,19453859.92387243,Middle Atlantic
2021-03-31,New York State,usa,9261975.0,11913695.0,19453859.92387243,Middle Atlantic
2021-04-01,New York State,usa,9393484.0,12177725.0,19453859.92387243,Middle Atlantic
2021-04-02,New York State,usa,9914326.0,12458595.0,19453859.92387243,Middle Atlantic
2021-04-03,New York State,usa,10281033.0,12718855.0,19453859.92387243,Middle Atlantic
2021-04-04,New York State,usa,10519517.0,12718855.0,19453859.92387243,Middle Atlantic
2021-04-05,New York State,usa,10640003.0,12718855.0,19453859.92387243,Middle Atlantic
2021-04-06,New York State,usa,10761342.0,13361745.0,19453859.92387243,Middle Atlantic
2021-04-07,New York State,usa,11027009.0,13642425.0,19453859.92387243,Middle Atlantic
2021-04-08,New York State,usa,11243192.0,13891405.0,19453859.92387243,Middle Atlantic
2021-04-09,New York State,usa,11519440.0,14162005.0,19453859.92387243,Middle Atlantic
2021-04-10,New York State,usa,11811282.0,14459595.0,19453859.92387243,Middle Atlantic
2021-04-11,New York State,usa,12062900.0,14459595.0,19453859.92387243,Middle Atlantic
2021-04-12,New York State,usa,12242726.0,14459595.0,19453859.92387243,Middle Atlantic
2021-04-13,New York State,usa,12437468.0,14895945.0,19453859.92387243,Middle Atlantic
2021-04-14,New York State,usa,12633362.0,15145335.0,19453859.92387243,Middle Atlantic
2021-01-12,North Carolina,usa,211610.0,836450.0,10487464.110773113,South Atlantic
2021-01-13,North Carolina,usa,266938.0,852000.0,10487464.110773113,South Atlantic
2021-01-14,North Carolina,usa,268212.0,969700.0,10487464.110773113,South Atlantic
2021-01-15,North Carolina,usa,302824.0,999650.0,10487464.110773113,South Atlantic
2021-01-16,North Carolina,usa,,,10487464.110773113,South Atlantic
2021-01-17,North Carolina,usa,,,10487464.110773113,South Atlantic
2021-01-18,North Carolina,usa,,,10487464.110773113,South Atlantic
2021-01-19,North Carolina,usa,400779.0,999650.0,10487464.110773113,South Atlantic
2021-01-20,North Carolina,usa,427480.0,1118250.0,10487464.110773113,South Atlantic
2021-01-21,North Carolina,usa,473282.0,1157100.0,10487464.110773113,South Atlantic
2021-01-22,North Carolina,usa,524914.0,1192375.0,10487464.110773113,South Atlantic
2021-01-23,North Carolina,usa,577007.0,1246600.0,10487464.110773113,South Atlantic
2021-01-24,North Carolina,usa,636439.0,1246600.0,10487464.110773113,South Atlantic
2021-01-25,North Carolina,usa,676037.0,1246600.0,10487464.110773113,South Atlantic
2021-01-26,North Carolina,usa,699722.0,1250900.0,10487464.110773113,South Atlantic
2021-01-27,North Carolina,usa,716748.0,1397275.0,10487464.110773113,South Atlantic
2021-01-28,North Carolina,usa,849801.0,1399775.0,10487464.110773113,South Atlantic
2021-01-29,North Carolina,usa,851223.0,1400375.0,10487464.110773113,South Atlantic
2021-01-30,North Carolina,usa,898736.0,1423475.0,10487464.110773113,South Atlantic
2021-01-31,North Carolina,usa,951657.0,1423475.0,10487464.110773113,South Atlantic
2021-02-01,North Carolina,usa,975743.0,1423475.0,10487464.110773113,South Atlantic
2021-02-02,North Carolina,usa,976153.0,1490350.0,10487464.110773113,South Atlantic
2021-02-03,North Carolina,usa,1026683.0,1643800.0,10487464.110773113,South Atlantic
2021-02-04,North Carolina,usa,1063474.0,1715675.0,10487464.110773113,South Atlantic
2021-02-05,North Carolina,usa,1110074.0,1718275.0,10487464.110773113,South Atlantic
2021-02-06,North Carolina,usa,1171240.0,1718275.0,10487464.110773113,South Atlantic
2021-02-07,North Carolina,usa,1242541.0,1718275.0,10487464.110773113,South Atlantic
2021-02-08,North Carolina,usa,1274361.0,1718275.0,10487464.110773113,South Atlantic
2021-02-09,North Carolina,usa,1287493.0,1722275.0,10487464.110773113,South Atlantic
2021-02-10,North Carolina,usa,1336079.0,1831875.0,10487464.110773113,South Atlantic
2021-02-11,North Carolina,usa,1382652.0,1938075.0,10487464.110773113,South Atlantic
2021-02-12,North Carolina,usa,1447413.0,1985050.0,10487464.110773113,South Atlantic
2021-02-13,North Carolina,usa,1523425.0,2047050.0,10487464.110773113,South Atlantic
2021-02-14,North Carolina,usa,1617435.0,2067725.0,10487464.110773113,South Atlantic
2021-02-15,North Carolina,usa,,,10487464.110773113,South Atlantic
2021-02-16,North Carolina,usa,1684845.0,2074400.0,10487464.110773113,South Atlantic
2021-02-17,North Carolina,usa,1734825.0,2075375.0,10487464.110773113,South Atlantic
2021-02-18,North Carolina,usa,1782267.0,2119250.0,10487464.110773113,South Atlantic
2021-02-19,North Carolina,usa,1959215.0,2293000.0,10487464.110773113,South Atlantic
2021-02-20,North Carolina,usa,2008811.0,2363200.0,10487464.110773113,South Atlantic
2021-02-21,North Carolina,usa,2068505.0,2363200.0,10487464.110773113,South Atlantic
2021-02-22,North Carolina,usa,2105120.0,2363200.0,10487464.110773113,South Atlantic
2021-02-23,North Carolina,usa,2118218.0,2591415.0,10487464.110773113,South Atlantic
2021-02-24,North Carolina,usa,2164489.0,2770825.0,10487464.110773113,South Atlantic
2021-02-25,North Carolina,usa,2210412.0,2809745.0,10487464.110773113,South Atlantic
2021-02-26,North Carolina,usa,2284698.0,2906485.0,10487464.110773113,South Atlantic
2021-02-27,North Carolina,usa,2366027.0,2985475.0,10487464.110773113,South Atlantic
2021-02-28,North Carolina,usa,2467755.0,2985475.0,10487464.110773113,South Atlantic
2021-03-01,North Carolina,usa,2525579.0,2985475.0,10487464.110773113,South Atlantic
2021-03-02,North Carolina,usa,2545103.0,3028055.0,10487464.110773113,South Atlantic
2021-03-03,North Carolina,usa,2606912.0,3278075.0,10487464.110773113,South Atlantic
2021-03-04,North Carolina,usa,2661523.0,3301865.0,10487464.110773113,South Atlantic
2021-03-05,North Carolina,usa,2680413.0,3529525.0,10487464.110773113,South Atlantic
2021-03-06,North Carolina,usa,2760801.0,3624905.0,10487464.110773113,South Atlantic
2021-03-07,North Carolina,usa,2830672.0,3624905.0,10487464.110773113,South Atlantic
2021-03-08,North Carolina,usa,2881950.0,3624905.0,10487464.110773113,South Atlantic
2021-03-09,North Carolina,usa,2909142.0,3719845.0,10487464.110773113,South Atlantic
2021-03-10,North Carolina,usa,2979031.0,3960335.0,10487464.110773113,South Atlantic
2021-03-11,North Carolina,usa,3048105.0,4121260.0,10487464.110773113,South Atlantic
2021-03-12,North Carolina,usa,3165928.0,4132380.0,10487464.110773113,South Atlantic
2021-03-13,North Carolina,usa,3391675.0,4267910.0,10487464.110773113,South Atlantic
2021-03-14,North Carolina,usa,3414474.0,4267910.0,10487464.110773113,South Atlantic
2021-03-15,North Carolina,usa,3480495.0,4267910.0,10487464.110773113,South Atlantic
2021-03-16,North Carolina,usa,3564207.0,4339140.0,10487464.110773113,South Atlantic
2021-03-17,North Carolina,usa,3630467.0,4596440.0,10487464.110773113,South Atlantic
2021-03-18,North Carolina,usa,3724856.0,4708400.0,10487464.110773113,South Atlantic
