date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division,daily_vaccinations_raw,daily_distributed_raw,daily_vaccinations_rolling,daily_distributed_rolling
2021-03-24,Nebraska,usa,818325.0,1012960.0,1934400.8504716144,West North Central,13682.0,8420.0,15175.142857142857,19984.285714285714
2021-03-25,Nebraska,usa,836012.0,1028490.0,1934400.8504716144,West North Central,17687.0,15530.0,14875.285714285714,19008.571428571428
2021-03-26,Nebraska,usa,857343.0,1062220.0,1934400.8504716144,West North Central,21331.0,33730.0,14637.57142857143,17271.428571428572
2021-03-27,Nebraska,usa,858106.0,1072470.0,1934400.8504716144,West North Central,763.0,10250.0,14614.857142857143,18721.428571428572
2021-03-28,Nebraska,usa,881787.0,1072470.0,1934400.8504716144,West North Central,23681.0,0.0,15182.57142857143,18721.428571428572
2021-03-29,Nebraska,usa,900049.0,1072470.0,1934400.8504716144,West North Central,18262.0,0.0,14662.857142857143,18721.428571428572
2021-03-30,Nebraska,usa,916701.0,1146140.0,1934400.8504716144,West North Central,16652.0,73670.0,16008.285714285714,20228.571428571428
2021-03-31,Nebraska,usa,940837.0,1152650.0,1934400.8504716144,West North Central,24136.0,6510.0,17501.714285714286,19955.714285714286
2021-04-01,Nebraska,usa,966534.0,1187320.0,1934400.8504716144,West North Central,25697.0,34670.0,18646.0,22690.0
2021-04-02,Nebraska,usa,991673.0,1224190.0,1934400.8504716144,West North Central,25139.0,36870.0,19190.0,23138.571428571428
2021-04-03,Nebraska,usa,992251.0,1271990.0,1934400.8504716144,West North Central,578.0,47800.0,19163.571428571428,28502.85714285714
2021-04-04,Nebraska,usa,1009786.0,1271990.0,1934400.8504716144,West North Central,17535.0,0.0,18285.571428571428,28502.85714285714
2021-04-05,Nebraska,usa,1024342.0,1271990.0,1934400.8504716144,West North Central,14556.0,0.0,17756.14285714286,28502.85714285714
2021-04-06,Nebraska,usa,1036053.0,1319080.0,1934400.8504716144,West North Central,11711.0,47090.0,17050.285714285714,24705.714285714286
2021-04-07,Nebraska,usa,1055469.0,1324020.0,1934400.8504716144,West North Central,19416.0,4940.0,16376.0,24481.428571428572
2021-04-08,Nebraska,usa,1076467.0,1341650.0,1934400.8504716144,West North Central,20998.0,17630.0,15704.714285714286,22047.14285714286
2021-04-09,Nebraska,usa,1107623.0,1388380.0,1934400.8504716144,West North Central,31156.0,46730.0,16564.285714285714,23455.714285714286
2021-04-10,Nebraska,usa,1108135.0,1397550.0,1934400.8504716144,West North Central,512.0,9170.0,16554.85714285714,17937.14285714286
2021-04-11,Nebraska,usa,1130671.0,1397550.0,1934400.8504716144,West North Central,22536.0,0.0,17269.285714285714,17937.14285714286
2021-04-12,Nebraska,usa,1145421.0,1397550.0,1934400.8504716144,West North Central,14750.0,0.0,17297.0,17937.14285714286
2021-04-13,Nebraska,usa,1185844.0,1460980.0,1934400.8504716144,West North Central,40423.0,63430.0,21398.714285714286,20271.428571428572
2021-04-14,Nebraska,usa,1208422.0,1470820.0,1934400.8504716144,West North Central,22578.0,9840.0,21850.428571428572,20971.428571428572
2021-04-15,Nebraska,usa,1228445.0,1482380.0,1934400.8504716144,West North Central,20023.0,11560.0,21711.14285714286,20104.285714285714
2021-04-16,Nebraska,usa,1256055.0,1504390.0,1934400.8504716144,West North Central,27610.0,22010.0,21204.571428571428,16572.85714285714
2021-04-17,Nebraska,usa,1256376.0,1556360.0,1934400.8504716144,West North Central,321.0,51970.0,21177.285714285714,22687.14285714286
2021-04-18,Nebraska,usa,1267986.0,1556360.0,1934400.8504716144,West North Central,11610.0,0.0,19616.428571428572,22687.14285714286
2021-01-12,Nevada,usa,61653.0,207150.0,3080037.214405116,Mountain,,,,
2021-01-13,Nevada,usa,61653.0,207150.0,3080037.214405116,Mountain,0.0,0.0,0.0,0.0
2021-01-14,Nevada,usa,76844.0,210075.0,3080037.214405116,Mountain,15191.0,2925.0,7595.5,1462.5
2021-01-15,Nevada,usa,83674.0,211750.0,3080037.214405116,Mountain,6830.0,1675.0,7340.333333333333,1533.3333333333333
2021-01-16,Nevada,usa,,,3080037.214405116,Mountain,,,7340.333333333333,1533.3333333333333
2021-01-17,Nevada,usa,,,3080037.214405116,Mountain,,,7340.333333333333,1533.3333333333333
2021-01-18,Nevada,usa,,,3080037.214405116,Mountain,,,7340.333333333333,1533.3333333333333
2021-01-19,Nevada,usa,102840.0,211750.0,3080037.214405116,Mountain,,,7340.333333333333,1533.3333333333333
2021-01-20,Nevada,usa,107133.0,276775.0,3080037.214405116,Mountain,4293.0,65025.0,8771.333333333334,23208.333333333332
2021-01-21,Nevada,usa,115991.0,278175.0,3080037.214405116,Mountain,8858.0,1400.0,6660.333333333333,22700.0
2021-01-22,Nevada,usa,126458.0,281100.0,3080037.214405116,Mountain,10467.0,2925.0,7872.666666666667,23116.666666666668
2021-01-23,Nevada,usa,137031.0,286950.0,3080037.214405116,Mountain,10573.0,5850.0,8547.75,18800.0
2021-01-24,Nevada,usa,152203.0,286950.0,3080037.214405116,Mountain,15172.0,0.0,9872.6,15040.0
2021-01-25,Nevada,usa,159869.0,286950.0,3080037.214405116,Mountain,7666.0,0.0,9504.833333333334,12533.333333333334
2021-01-26,Nevada,usa,164362.0,338025.0,3080037.214405116,Mountain,4493.0,51075.0,8788.857142857143,18039.285714285714
2021-01-27,Nevada,usa,174367.0,338525.0,3080037.214405116,Mountain,10005.0,500.0,9604.857142857143,8821.42857142857
2021-01-28,Nevada,usa,194942.0,339500.0,3080037.214405116,Mountain,20575.0,975.0,11278.714285714286,8760.714285714286
